analysis_tier,dataset,model,corruption_scope,severity,method,bin,lower,upper,count,confidence,accuracy,mean_ece_from_metrics,std_ece_from_metrics,n_replicates,source_condition_count
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,12,0.8,0.8666666666666667,562,0.835525779749575,0.8096085409252669,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,13,0.8666666666666667,0.9333333333333333,814,0.9034289737444838,0.8022113022113022,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,raw_softmax,14,0.9333333333333333,1.0,2986,0.9807674844274565,0.8657066309444073,0.1264012631773948,0.01584865063391963,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,0,0.0,0.06666666666666667,0,,,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,2,0.13333333333333333,0.2,0,,,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,3,0.2,0.26666666666666666,0,,,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,5,0.3333333333333333,0.4,17,0.37711628745583925,0.23529411764705882,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,6,0.4,0.4666666666666667,62,0.4354195950492736,0.4032258064516129,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,7,0.4666666666666667,0.5333333333333333,250,0.504483337521553,0.496,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,8,0.5333333333333333,0.6,329,0.5673007231352902,0.574468085106383,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,9,0.6,0.6666666666666666,378,0.6330557110763732,0.582010582010582,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,10,0.6666666666666666,0.7333333333333333,354,0.7012727831379842,0.768361581920904,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,11,0.7333333333333333,0.8,477,0.7689351533194008,0.7777777777777778,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,12,0.8,0.8666666666666667,557,0.8355451209112814,0.7863554757630161,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,13,0.8666666666666667,0.9333333333333333,939,0.9032877546529801,0.8317358892438764,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,3,temperature,14,0.9333333333333333,1.0,2937,0.9776770675267579,0.8621041879468846,0.12000541008181038,0.0036554110023652737,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,0,0.0,0.06666666666666667,0,,,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,1,0.06666666666666667,0.13333333333333333,0,,,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,2,0.13333333333333333,0.2,0,,,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,3,0.2,0.26666666666666666,0,,,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,4,0.26666666666666666,0.3333333333333333,0,,,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,5,0.3333333333333333,0.4,338,0.3719201189350094,0.3224852071005917,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,6,0.4,0.4666666666666667,350,0.43331266590527123,0.38285714285714284,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,7,0.4666666666666667,0.5333333333333333,455,0.5005550585605286,0.45494505494505494,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,8,0.5333333333333333,0.6,488,0.5660148530465657,0.5204918032786885,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,9,0.6,0.6666666666666666,534,0.6321157820885548,0.5112359550561798,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,10,0.6666666666666666,0.7333333333333333,528,0.7018131358605443,0.5757575757575758,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,11,0.7333333333333333,0.8,514,0.7657186194152683,0.6108949416342413,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,12,0.8,0.8666666666666667,588,0.8340212792969074,0.6258503401360545,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,13,0.8666666666666667,0.9333333333333333,674,0.9027518610572249,0.7299703264094956,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,raw_softmax,14,0.9333333333333333,1.0,1831,0.9787519972940275,0.7722555980338612,0.18133288852752197,0.053411317067810486,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,0,0.0,0.06666666666666667,0,,,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,1,0.06666666666666667,0.13333333333333333,0,,,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,2,0.13333333333333333,0.2,0,,,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,3,0.2,0.26666666666666666,0,,,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,4,0.26666666666666666,0.3333333333333333,0,,,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,5,0.3333333333333333,0.4,360,0.3678614105615351,0.3333333333333333,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,6,0.4,0.4666666666666667,306,0.4352853111192292,0.369281045751634,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,7,0.4666666666666667,0.5333333333333333,406,0.5009892570414567,0.45073891625615764,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,8,0.5333333333333333,0.6,451,0.5667723700106805,0.4611973392461197,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,9,0.6,0.6666666666666666,462,0.6340933654989515,0.5627705627705628,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,10,0.6666666666666666,0.7333333333333333,509,0.700532947870041,0.5579567779960707,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,11,0.7333333333333333,0.8,584,0.7671624620075095,0.6027397260273972,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,12,0.8,0.8666666666666667,657,0.8350444700982835,0.6362252663622526,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,13,0.8666666666666667,0.9333333333333333,874,0.901696238828742,0.6887871853546911,0.1779801695403598,0.05206299041237012,3,21
secondary/exploratory,smids,xception,pooled_7_device_corruptions,5,temperature,14,0.9333333333333333,1.0,1691,0.9740483951878788,0.7859254878769959,0.1779801695403598,0.05206299041237012,3,21
