analysis_tier,dataset,model,corruption_scope,severity,method,metric,signal_label,n_replicates,mean,std,clean_mean,frozen_cutoff,normalized_mean,normalized_std,crossing_severity
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,3,aps,conformal_coverage,APS coverage,3,0.7066666666666667,0.24440403706431152,0.9577777777777777,0.85,2.329896907216495,2.2676663232771177,3.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,4,aps,conformal_coverage,APS coverage,3,0.5933333333333333,0.20420577856662137,0.9577777777777777,0.85,3.381443298969073,1.8946927908243225,3.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,5,aps,conformal_coverage,APS coverage,3,0.5533333333333333,0.19427929494530405,0.9577777777777777,0.85,3.7525773195876293,1.8025913963997287,3.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,0,raw_softmax,accuracy,Accuracy,3,0.8888888888888888,0.016442942874387495,0.8888888888888888,0.8388888888888888,-0.0,0.3288588574877496,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,1,raw_softmax,accuracy,Accuracy,3,0.8300000000000001,0.03382963855030739,0.8888888888888888,0.8388888888888888,1.1777777777777743,0.6765927710061472,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,2,raw_softmax,accuracy,Accuracy,3,0.5877777777777778,0.17714819073725108,0.8888888888888888,0.8388888888888888,6.022222222222214,3.5429638147450184,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,3,raw_softmax,accuracy,Accuracy,3,0.40222222222222226,0.11653961335735362,0.8888888888888888,0.8388888888888888,9.733333333333324,2.3307922671470704,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,4,raw_softmax,accuracy,Accuracy,3,0.32888888888888884,0.009622504486493797,0.8888888888888888,0.8388888888888888,11.19999999999999,0.19245008972987576,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,5,raw_softmax,accuracy,Accuracy,3,0.3233333333333333,0.0,0.8888888888888888,0.8388888888888888,11.311111111111101,0.0,1.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,0,raw_softmax,ece,ECE,3,0.03958280318313167,0.0059184862295023335,0.03958280318313167,0.07916560636626334,0.0,0.14952165469737408,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,1,raw_softmax,ece,ECE,3,0.07756783296664553,0.018447789268642788,0.03958280318313167,0.07916560636626334,0.9596346577015873,0.46605565511096414,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,2,raw_softmax,ece,ECE,3,0.29066253910462053,0.16890279959999455,0.03958280318313167,0.07916560636626334,6.3431519682892805,4.267075245241171,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,3,raw_softmax,ece,ECE,3,0.5068005391624238,0.21207939724395736,0.03958280318313167,0.07916560636626334,11.803553523425002,5.357867058145484,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,4,raw_softmax,ece,ECE,3,0.6077471738391452,0.06936912235643343,0.03958280318313167,0.07916560636626334,14.353818450587616,1.7525065629004084,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,5,raw_softmax,ece,ECE,3,0.6250116527080536,0.07967594474615995,0.03958280318313167,0.07916560636626334,14.789979547845771,2.012892931749566,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.21680468817551923,0.032669039399142466,0.21680468817551923,0.43360937635103847,0.0,0.15068419264390856,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3080163995424906,0.02824465468219987,0.21680468817551923,0.43360937635103847,0.4207091282690752,0.1302769553550141,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.3475848138332367,0.049845461635168786,0.21680468817551923,0.43360937635103847,0.6032163176833215,0.22990951927577896,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2517266993721326,0.22810957390402314,0.21680468817551923,0.43360937635103847,0.16107590426430932,1.0521431792994798,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.2364880396053195,0.20939039042570531,0.21680468817551923,0.43360937635103847,0.09078840312652812,0.9658019491542936,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.19020175832944608,0.2746299812494134,0.21680468817551923,0.43360937635103847,-0.12270458757116977,1.2667160639399107,
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.05416666666666664,0.014433756729740645,0.05416666666666664,0.10833333333333328,0.0,0.26646935501059665,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.10277777777777776,0.01339395939026799,0.05416666666666664,0.10833333333333328,0.897435897435898,0.24727309643571685,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.38611111111111107,0.20005786200034267,0.05416666666666664,0.10833333333333328,6.128205128205131,3.6933759138524818,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.5388888888888889,0.10226033407888872,0.05416666666666664,0.10833333333333328,8.948717948717952,1.8878830906871773,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6291666666666668,0.0253448438762426,0.05416666666666664,0.10833333333333328,10.615384615384624,0.46790481002294054,2.0
secondary/exploratory,smids,mobilenet_v3_large,shot_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.7125,0.018162078931419412,0.05416666666666664,0.10833333333333328,12.153846153846162,0.335299918733897,2.0
secondary/exploratory,smids,resnet50,shot_noise,0,aps,conformal_coverage,APS coverage,5,0.9773333333333334,0.013824294235551829,0.9773333333333334,0.85,-0.0,0.10856775577658498,4.0
secondary/exploratory,smids,resnet50,shot_noise,1,aps,conformal_coverage,APS coverage,5,0.9786666666666667,0.012823589374447547,0.9773333333333334,0.85,-0.010471204188481388,0.10070881707681315,4.0
secondary/exploratory,smids,resnet50,shot_noise,2,aps,conformal_coverage,APS coverage,5,0.9800000000000001,0.007071067811865481,0.9773333333333334,0.85,-0.020942408376963647,0.055531946166482805,4.0
secondary/exploratory,smids,resnet50,shot_noise,3,aps,conformal_coverage,APS coverage,5,0.9560000000000001,0.00983192080250171,0.9773333333333334,0.85,0.16753926701570657,0.07721403771598197,4.0
secondary/exploratory,smids,resnet50,shot_noise,4,aps,conformal_coverage,APS coverage,5,0.8173333333333334,0.033532736906558135,0.9773333333333334,0.85,1.2565445026178006,0.26334610136040404,4.0
secondary/exploratory,smids,resnet50,shot_noise,5,aps,conformal_coverage,APS coverage,5,0.6279999999999999,0.05833809504374767,0.9773333333333334,0.85,2.7434554973821985,0.45815257887759925,4.0
secondary/exploratory,smids,resnet50,shot_noise,0,raw_softmax,accuracy,Accuracy,5,0.8966666666666667,0.007071067811865407,0.8966666666666667,0.8466666666666667,-0.0,0.141421356237308,3.0
secondary/exploratory,smids,resnet50,shot_noise,1,raw_softmax,accuracy,Accuracy,5,0.8906666666666666,0.017701224063135627,0.8966666666666667,0.8466666666666667,0.12000000000000222,0.35402448126271224,3.0
secondary/exploratory,smids,resnet50,shot_noise,2,raw_softmax,accuracy,Accuracy,5,0.8826666666666666,0.009831920802501762,0.8966666666666667,0.8466666666666667,0.28000000000000225,0.19663841605003507,3.0
secondary/exploratory,smids,resnet50,shot_noise,3,raw_softmax,accuracy,Accuracy,5,0.8273333333333334,0.02152517905461728,0.8966666666666667,0.8466666666666667,1.3866666666666658,0.43050358109234527,3.0
secondary/exploratory,smids,resnet50,shot_noise,4,raw_softmax,accuracy,Accuracy,5,0.5506666666666666,0.04380512400266537,0.8966666666666667,0.8466666666666667,6.9199999999999955,0.8761024800533066,3.0
secondary/exploratory,smids,resnet50,shot_noise,5,raw_softmax,accuracy,Accuracy,5,0.3893333333333333,0.02100264533603117,0.8966666666666667,0.8466666666666667,10.14666666666666,0.420052906720623,3.0
secondary/exploratory,smids,resnet50,shot_noise,0,raw_softmax,ece,ECE,5,0.0468318364024162,0.010724334451363692,0.0468318364024162,0.0936636728048324,0.0,0.22899666712216285,4.0
secondary/exploratory,smids,resnet50,shot_noise,1,raw_softmax,ece,ECE,5,0.0476935364802678,0.007297407501097836,0.0468318364024162,0.0936636728048324,0.018399878032695348,0.15582151078579826,4.0
secondary/exploratory,smids,resnet50,shot_noise,2,raw_softmax,ece,ECE,5,0.04946267517407734,0.013058302280546821,0.0468318364024162,0.0936636728048324,0.056176288904302034,0.27883387207666926,4.0
secondary/exploratory,smids,resnet50,shot_noise,3,raw_softmax,ece,ECE,5,0.0918185152014096,0.027703149337059314,0.0468318364024162,0.0936636728048324,0.9606003576804517,0.5915452278875407,4.0
secondary/exploratory,smids,resnet50,shot_noise,4,raw_softmax,ece,ECE,5,0.34089863946040466,0.06577951517479402,0.0468318364024162,0.0936636728048324,6.279207172896954,1.40458970281593,4.0
secondary/exploratory,smids,resnet50,shot_noise,5,raw_softmax,ece,ECE,5,0.5415138774315517,0.04722700535598493,0.0468318364024162,0.0936636728048324,10.56294348097811,1.0084380409551554,4.0
secondary/exploratory,smids,resnet50,shot_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.18622796833515162,0.03649808680153978,0.18622796833515162,0.37245593667030324,0.0,0.19598606550791947,
secondary/exploratory,smids,resnet50,shot_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.1932979643344879,0.02757721674231507,0.18622796833515162,0.37245593667030324,0.03796420087992644,0.14808311011955397,
secondary/exploratory,smids,resnet50,shot_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.19661885797977444,0.029704765068025146,0.18622796833515162,0.37245593667030324,0.05579661174159667,0.1595075397835299,
secondary/exploratory,smids,resnet50,shot_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.24321953356266018,0.023007905037844445,0.18622796833515162,0.37245593667030324,0.30603118176611216,0.12354699051668475,
secondary/exploratory,smids,resnet50,shot_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.2676450610160827,0.05083794461139101,0.18622796833515162,0.37245593667030324,0.4371904682673979,0.27298769924772387,
secondary/exploratory,smids,resnet50,shot_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.19153406918048857,0.09273940641186852,0.18622796833515162,0.37245593667030324,0.028492502456922253,0.497988606335257,
secondary/exploratory,smids,resnet50,shot_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.0483333333333333,0.008640183897219877,0.0483333333333333,0.0966666666666666,0.0,0.17876242545972174,3.0
secondary/exploratory,smids,resnet50,shot_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.053333333333333274,0.0018633899812497932,0.0483333333333333,0.0966666666666666,0.10344827586206856,0.038552896163788854,3.0
secondary/exploratory,smids,resnet50,shot_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.05249999999999998,0.008122328620674153,0.0483333333333333,0.0966666666666666,0.08620689655172446,0.1680481783587757,3.0
secondary/exploratory,smids,resnet50,shot_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.12083333333333328,0.026020824993326648,0.0483333333333333,0.0966666666666666,1.5000000000000007,0.5383618964136552,3.0
secondary/exploratory,smids,resnet50,shot_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.41666666666666663,0.051285556771213235,0.0483333333333333,0.0966666666666666,7.62068965517242,1.061080484921654,3.0
secondary/exploratory,smids,resnet50,shot_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.5833333333333333,0.015866193970549808,0.0483333333333333,0.0966666666666666,11.068965517241386,0.32826608214930664,3.0
secondary/exploratory,smids,xception,shot_noise,0,aps,conformal_coverage,APS coverage,3,0.9866666666666667,0.005773502691896279,0.9866666666666667,0.85,-0.0,0.04224514164802154,5.0
secondary/exploratory,smids,xception,shot_noise,1,aps,conformal_coverage,APS coverage,3,0.9855555555555554,0.006938886664887052,0.9866666666666667,0.85,0.008130081300814275,0.05077234145039304,5.0
secondary/exploratory,smids,xception,shot_noise,2,aps,conformal_coverage,APS coverage,3,0.9777777777777777,0.006938886664887072,0.9866666666666667,0.85,0.06504065040650446,0.05077234145039319,5.0
secondary/exploratory,smids,xception,shot_noise,3,aps,conformal_coverage,APS coverage,3,0.9733333333333333,0.008819171036881832,0.9866666666666667,0.85,0.0975609756097567,0.06453051978206216,5.0
secondary/exploratory,smids,xception,shot_noise,4,aps,conformal_coverage,APS coverage,3,0.8766666666666666,0.04910306620885412,0.9866666666666667,0.85,0.8048780487804882,0.35929072835746906,5.0
secondary/exploratory,smids,xception,shot_noise,5,aps,conformal_coverage,APS coverage,3,0.7111111111111111,0.06003085626328931,0.9866666666666667,0.85,2.0162601626016254,0.4392501677801655,5.0
secondary/exploratory,smids,xception,shot_noise,0,raw_softmax,accuracy,Accuracy,3,0.8877777777777779,0.021688023662159054,0.8877777777777779,0.8377777777777778,-0.0,0.4337604732431807,4.0
secondary/exploratory,smids,xception,shot_noise,1,raw_softmax,accuracy,Accuracy,3,0.8722222222222222,0.0309719108105919,0.8877777777777779,0.8377777777777778,0.31111111111111284,0.6194382162118375,4.0
secondary/exploratory,smids,xception,shot_noise,2,raw_softmax,accuracy,Accuracy,3,0.861111111111111,0.020092379244472387,0.8877777777777779,0.8377777777777778,0.5333333333333363,0.4018475848894474,4.0
secondary/exploratory,smids,xception,shot_noise,3,raw_softmax,accuracy,Accuracy,3,0.8444444444444444,0.001924500897298749,0.8877777777777779,0.8377777777777778,0.8666666666666681,0.038490017945974946,4.0
secondary/exploratory,smids,xception,shot_noise,4,raw_softmax,accuracy,Accuracy,3,0.6844444444444444,0.08335555259338248,0.8877777777777779,0.8377777777777778,4.0666666666666655,1.6671110518676482,4.0
secondary/exploratory,smids,xception,shot_noise,5,raw_softmax,accuracy,Accuracy,3,0.35888888888888887,0.0283496684937179,0.8877777777777779,0.8377777777777778,10.57777777777777,0.5669933698743576,4.0
secondary/exploratory,smids,xception,shot_noise,0,raw_softmax,ece,ECE,3,0.051576605041821766,0.02328901129418406,0.051576605041821766,0.10315321008364353,0.0,0.4515421531777784,4.0
secondary/exploratory,smids,xception,shot_noise,1,raw_softmax,ece,ECE,3,0.050279342664612564,0.0076780722449898775,0.051576605041821766,0.10315321008364353,-0.025152147493176305,0.14886734477315794,4.0
secondary/exploratory,smids,xception,shot_noise,2,raw_softmax,ece,ECE,3,0.054200241135226306,0.013185944134994737,0.051576605041821766,0.10315321008364353,0.050868724129421075,0.25565746571149245,4.0
secondary/exploratory,smids,xception,shot_noise,3,raw_softmax,ece,ECE,3,0.06916088309552927,0.04160117332554352,0.051576605041821766,0.10315321008364353,0.3409351592538709,0.8065899896243753,4.0
secondary/exploratory,smids,xception,shot_noise,4,raw_softmax,ece,ECE,3,0.12280143456326587,0.040153669407356506,0.051576605041821766,0.10315321008364353,1.3809522643782048,0.778524863643065,4.0
secondary/exploratory,smids,xception,shot_noise,5,raw_softmax,ece,ECE,3,0.2413461309009128,0.21628608058921633,0.051576605041821766,0.10315321008364353,3.6793721825081973,4.1934919992085,4.0
secondary/exploratory,smids,xception,shot_noise,0,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.28184684614340466,0.1500669198712702,0.28184684614340466,0.5636936922868093,0.0,0.5324413663827752,4.0
secondary/exploratory,smids,xception,shot_noise,1,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.30791166921456653,0.1474683025745396,0.28184684614340466,0.5636936922868093,0.09247867566309398,0.5232214040795305,4.0
secondary/exploratory,smids,xception,shot_noise,2,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.35523734986782074,0.16625633083637123,0.28184684614340466,0.5636936922868093,0.2603914314764932,0.589881820965204,4.0
secondary/exploratory,smids,xception,shot_noise,3,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.43408525983492535,0.17516775839867132,0.28184684614340466,0.5636936922868093,0.5401458833925048,0.6214997996094139,4.0
secondary/exploratory,smids,xception,shot_noise,4,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.6485933760801951,0.21944338580293474,0.28184684614340466,0.5636936922868093,1.301226304126137,0.7785908865245247,4.0
secondary/exploratory,smids,xception,shot_noise,5,raw_softmax,mean_predictive_entropy,Predictive entropy,3,0.8083415230115255,0.3852450345149487,0.28184684614340466,0.5636936922868093,1.8680169179549329,1.3668594833909713,4.0
secondary/exploratory,smids,xception,shot_noise,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.052777777777777764,0.01683938285136407,0.052777777777777764,0.10555555555555553,0.0,0.3190619908679509,4.0
secondary/exploratory,smids,xception,shot_noise,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.0569444444444444,0.027110029577698813,0.052777777777777764,0.10555555555555553,0.07894736842105211,0.5136637183142935,4.0
secondary/exploratory,smids,xception,shot_noise,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.0694444444444444,0.01924500897298751,0.052777777777777764,0.10555555555555553,0.3157894736842101,0.3646422752776582,4.0
secondary/exploratory,smids,xception,shot_noise,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.08888888888888886,0.00636468846521644,0.052777777777777764,0.10555555555555553,0.6842105263157895,0.12059409723567996,4.0
secondary/exploratory,smids,xception,shot_noise,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.2472222222222222,0.08753306253660406,0.052777777777777764,0.10555555555555553,3.6842105263157907,1.6585211849040773,4.0
secondary/exploratory,smids,xception,shot_noise,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,3,0.6277777777777778,0.029265704869035365,0.052777777777777764,0.10555555555555553,10.894736842105265,0.5545080922554071,4.0
secondary/exploratory,hushem,resnet50,jpeg,0,aps,conformal_coverage,APS coverage,5,0.9582452431289639,0.03827820942600411,0.9582452431289639,0.85,-0.0,0.35362486442382757,
secondary/exploratory,hushem,resnet50,jpeg,1,aps,conformal_coverage,APS coverage,5,0.9583509513742072,0.04470846473703608,0.9582452431289639,0.85,-0.0009765625000021665,0.41302937149644725,
secondary/exploratory,hushem,resnet50,jpeg,2,aps,conformal_coverage,APS coverage,5,0.9861522198731499,0.012643077341874436,0.9582452431289639,0.85,-0.25781250000000067,0.11680030434973862,
secondary/exploratory,hushem,resnet50,jpeg,3,aps,conformal_coverage,APS coverage,5,0.9861522198731499,0.020742802269516317,0.9582452431289639,0.85,-0.25781250000000067,0.19162784127893034,
secondary/exploratory,hushem,resnet50,jpeg,4,aps,conformal_coverage,APS coverage,5,0.9675475687103594,0.012836045623246464,0.9582452431289639,0.85,-0.08593750000000193,0.11858299960538256,
secondary/exploratory,hushem,resnet50,jpeg,5,aps,conformal_coverage,APS coverage,5,0.9723044397463003,0.019208674534460655,0.9582452431289639,0.85,-0.12988281250000303,0.17745513778906064,
secondary/exploratory,hushem,resnet50,jpeg,0,raw_softmax,accuracy,Accuracy,5,0.8654334038054967,0.07816300968507428,0.8654334038054967,0.8154334038054967,-0.0,1.5632601937014843,3.0
secondary/exploratory,hushem,resnet50,jpeg,1,raw_softmax,accuracy,Accuracy,5,0.8378435517970402,0.017587005786964427,0.8654334038054967,0.8154334038054967,0.5517970401691303,0.3517401157392882,3.0
secondary/exploratory,hushem,resnet50,jpeg,2,raw_softmax,accuracy,Accuracy,5,0.8328752642706132,0.060840123188911535,0.8654334038054967,0.8154334038054967,0.6511627906976697,1.2168024637782295,3.0
secondary/exploratory,hushem,resnet50,jpeg,3,raw_softmax,accuracy,Accuracy,5,0.8143763213530656,0.06012188392917483,0.8654334038054967,0.8154334038054967,1.0211416490486216,1.2024376785834956,3.0
secondary/exploratory,hushem,resnet50,jpeg,4,raw_softmax,accuracy,Accuracy,5,0.7678646934460888,0.11098258275565533,0.8654334038054967,0.8154334038054967,1.9513742071881572,2.2196516551131045,3.0
secondary/exploratory,hushem,resnet50,jpeg,5,raw_softmax,accuracy,Accuracy,5,0.7079281183932347,0.06009074437132987,0.8654334038054967,0.8154334038054967,3.1501057082452384,1.2018148874265964,3.0
secondary/exploratory,hushem,resnet50,jpeg,0,raw_softmax,ece,ECE,5,0.13218638327358637,0.042488959005374076,0.13218638327358637,0.26437276654717273,0.0,0.32143219258397143,
secondary/exploratory,hushem,resnet50,jpeg,1,raw_softmax,ece,ECE,5,0.1328374488661203,0.032111887137205086,0.13218638327358637,0.26437276654717273,0.004925360513014667,0.24292885804086994,
secondary/exploratory,hushem,resnet50,jpeg,2,raw_softmax,ece,ECE,5,0.12647959223572341,0.026523143032723587,0.13218638327358637,0.26437276654717273,-0.043172306379331046,0.20064958565231789,
secondary/exploratory,hushem,resnet50,jpeg,3,raw_softmax,ece,ECE,5,0.1356406643388135,0.04332307091960868,0.13218638327358637,0.26437276654717273,0.02613189785272967,0.32774231238283336,
secondary/exploratory,hushem,resnet50,jpeg,4,raw_softmax,ece,ECE,5,0.1544447479332476,0.05516799678462861,0.13218638327358637,0.26437276654717273,0.16838621428648268,0.4173500735733674,
secondary/exploratory,hushem,resnet50,jpeg,5,raw_softmax,ece,ECE,5,0.17919520156391072,0.05746416250306103,0.13218638327358637,0.26437276654717273,0.35562527036563313,0.43472074112298964,
secondary/exploratory,hushem,resnet50,jpeg,0,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.41389878988265993,0.07404948582141009,0.41389878988265993,0.8277975797653199,0.0,0.17890722957272495,
secondary/exploratory,hushem,resnet50,jpeg,1,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.4435272991657257,0.10299081739127343,0.41389878988265993,0.8277975797653199,0.07158394759130711,0.24883092173444446,
secondary/exploratory,hushem,resnet50,jpeg,2,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.5311785638332367,0.14413227361872272,0.41389878988265993,0.8277975797653199,0.283353749315927,0.34823072002598543,
secondary/exploratory,hushem,resnet50,jpeg,3,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.5851763784885406,0.12148853414879308,0.41389878988265993,0.8277975797653199,0.41381514706635847,0.2935223226509916,
secondary/exploratory,hushem,resnet50,jpeg,4,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.6655180394649506,0.11373545192605386,0.41389878988265993,0.8277975797653199,0.6079245838182434,0.2747904915554302,
secondary/exploratory,hushem,resnet50,jpeg,5,raw_softmax,mean_predictive_entropy,Predictive entropy,5,0.7982976913452149,0.1116337520811475,0.41389878988265993,0.8277975797653199,0.9287268067914183,0.26971268051495295,
secondary/exploratory,hushem,resnet50,jpeg,0,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.08571428571428567,0.07284313590846836,0.08571428571428567,0.17142857142857135,0.0,0.8498365855987979,5.0
secondary/exploratory,hushem,resnet50,jpeg,1,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.09111111111111106,0.03762273104999645,0.08571428571428567,0.17142857142857135,0.06296296296296286,0.4389318622499588,5.0
secondary/exploratory,hushem,resnet50,jpeg,2,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.09698412698412692,0.04364502126335096,0.08571428571428567,0.17142857142857135,0.1314814814814813,0.5091919147390948,5.0
secondary/exploratory,hushem,resnet50,jpeg,3,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.1425396825396825,0.05408949965837198,0.08571428571428567,0.17142857142857135,0.6629629629629632,0.6310441626810067,5.0
secondary/exploratory,hushem,resnet50,jpeg,4,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.14857142857142852,0.10182016960688835,0.08571428571428567,0.17142857142857135,0.7333333333333336,1.1879019787470313,5.0
secondary/exploratory,hushem,resnet50,jpeg,5,raw_softmax,risk_at_80_coverage,Selective risk @ 80%,5,0.22809523809523807,0.09776991825761017,0.08571428571428567,0.17142857142857135,1.6611111111111119,1.1406490463387857,5.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,0,aps,conformal_coverage,APS coverage,3,0.9577777777777777,0.010715167512214404,0.9577777777777777,0.85,-0.0,0.09941908001023676,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,1,aps,conformal_coverage,APS coverage,3,0.9677777777777777,0.006938886664887156,0.9577777777777777,0.85,-0.09278350515463928,0.06438142266390146,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,2,aps,conformal_coverage,APS coverage,3,0.9633333333333334,0.010000000000000009,0.9577777777777777,0.85,-0.05154639175257818,0.09278350515463928,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,3,aps,conformal_coverage,APS coverage,3,0.9044444444444445,0.06809579309353142,0.9577777777777777,0.85,0.49484536082474145,0.6318166369502917,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,4,aps,conformal_coverage,APS coverage,3,0.8333333333333334,0.15169413670643678,0.9577777777777777,0.85,1.1546391752577314,1.407471371503022,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,5,aps,conformal_coverage,APS coverage,3,0.7366666666666667,0.1217009084235246,0.9577777777777777,0.85,2.051546391752577,1.1291836864038367,4.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,0,raw_softmax,accuracy,Accuracy,3,0.8888888888888888,0.016442942874387495,0.8888888888888888,0.8388888888888888,-0.0,0.3288588574877496,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,1,raw_softmax,accuracy,Accuracy,3,0.8755555555555555,0.01575271875417536,0.8888888888888888,0.8388888888888888,0.26666666666666594,0.3150543750835069,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,2,raw_softmax,accuracy,Accuracy,3,0.8300000000000001,0.015275252316519494,0.8888888888888888,0.8388888888888888,1.1777777777777743,0.3055050463303896,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,3,raw_softmax,accuracy,Accuracy,3,0.7511111111111112,0.09453590342847014,0.8888888888888888,0.8388888888888888,2.7555555555555507,1.8907180685694012,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,4,raw_softmax,accuracy,Accuracy,3,0.6333333333333333,0.2085132556404455,0.8888888888888888,0.8388888888888888,5.111111111111106,4.170265112808907,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,5,raw_softmax,accuracy,Accuracy,3,0.43222222222222223,0.12066175557839054,0.8888888888888888,0.8388888888888888,9.133333333333324,2.4132351115678086,2.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,0,raw_softmax,ece,ECE,3,0.03958280318313167,0.0059184862295023335,0.03958280318313167,0.07916560636626334,0.0,0.14952165469737408,3.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,1,raw_softmax,ece,ECE,3,0.04932744893762797,0.013941220223859368,0.03958280318313167,0.07916560636626334,0.24618382153007828,0.3522039649228395,3.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,2,raw_softmax,ece,ECE,3,0.0712404002414809,0.014926424092933417,0.03958280318313167,0.07916560636626334,0.7997815847423411,0.3770936591801148,3.0
secondary/exploratory,smids,mobilenet_v3_large,jpeg,3,raw_softmax,ece,ECE,3,0.12360699272818032,0.08228405881062101,0.03958280318313167,0.07916560636626334,2.122744797944371,2.0787830116510446,3.0
