analysis_tier,dataset,model,corruption_scope,severity,coverage,mean_risk,std_risk,n_replicates,mean_aurc,std_aurc,mean_risk_at_80,std_risk_at_80
secondary/exploratory,smids,resnet50,clean,0,0.08,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.09,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.1,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.11,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.12,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.13,0.0,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.14,0.009523809523809523,0.013041013273932525,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.15,0.008888888888888889,0.012171612389003692,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.16,0.008333333333333333,0.01141088661469096,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.17,0.011764705882352941,0.010739657990297375,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.18,0.01111111111111111,0.010143010324169742,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.19,0.014035087719298244,0.00784585255263084,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.2,0.013333333333333332,0.007453559924999299,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.21,0.012698412698412698,0.007098628499999332,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.22,0.012121212121212121,0.00677596356818118,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.23,0.011594202898550725,0.00648135645652113,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.24,0.01111111111111111,0.006211299937499415,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.25,0.013333333333333332,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.26,0.01282051282051282,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.27,0.012345679012345678,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.28,0.011904761904761904,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.29,0.011494252873563218,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.3,0.011111111111111112,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.31,0.010752688172043012,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.32,0.010416666666666666,0.0,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.33,0.012121212121212123,0.004517309045454122,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.34,0.013725490196078433,0.0053698289951486875,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.35000000000000003,0.013333333333333332,0.00521640530957301,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.36,0.012962962962962963,0.005071505162084871,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.37,0.012612612612612612,0.004934437455001496,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.38,0.012280701754385965,0.004804583837764615,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.39,0.011965811965811968,0.004681389380386035,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.4,0.011666666666666667,0.004564354645876384,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.41000000000000003,0.014634146341463414,0.0036358828902435594,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.42,0.014285714285714285,0.003549314249999666,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.43,0.015503875968992248,0.005481447916174787,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.44,0.015151515151515152,0.0053568695544435425,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.45,0.014814814814814814,0.005237828008789241,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.46,0.014492753623188406,0.005123962182511214,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.47000000000000003,0.014184397163120565,0.0050149417105428895,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.48,0.015277777777777776,0.007607257743127306,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.49,0.016326530612244896,0.006084538714285141,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.5,0.016,0.005962847939999439,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.51,0.01568627450980392,0.005845929352940625,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.52,0.017948717948717947,0.008357951801541856,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.53,0.020125786163522015,0.00820025459773918,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.54,0.020987654320987655,0.0070381199080193696,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.55,0.021818181818181816,0.005420770854544945,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.56,0.023809523809523808,0.005952380952380952,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.5700000000000001,0.023391812865497068,0.005847953216374265,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.58,0.02413793103448276,0.004808390957092389,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.59,0.02711864406779661,0.008379885296153291,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.6,0.028888888888888888,0.009938079899999066,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.61,0.03169398907103825,0.012460933607640853,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.62,0.034408602150537634,0.014019790118715368,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.63,0.03492063492063492,0.012742428125706133,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.64,0.035416666666666666,0.01187682734478269,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.65,0.035897435897435895,0.010256410256410256,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.66,0.03737373737373737,0.010472950178448346,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.67,0.03880597014925373,0.008174963544853225,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.68,0.03823529411764706,0.00805474349272303,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.6900000000000001,0.03768115942028988,0.007938008079785,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.7000000000000001,0.038095238095238085,0.0075292325242104245,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.71,0.038497652582159626,0.008398377380280897,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.72,0.03981481481481482,0.010658207808538276,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.73,0.04018264840182648,0.010412560959809478,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.74,0.044144144144144144,0.01027185067656881,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.75,0.04622222222222222,0.00921619615703454,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.76,0.045614035087719294,0.009094930418126193,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.77,0.04588744588744589,0.010425623011941382,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.78,0.04786324786324787,0.010202851612233608,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.79,0.04810126582278481,0.010161683188854258,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.8,0.04833333333333333,0.008640183897219886,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.81,0.05020576131687243,0.007361540666665976,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.8200000000000001,0.04959349593495934,0.007271765780487119,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.8300000000000001,0.049799196787148586,0.007295543021921666,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.84,0.05,0.006640158940746632,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.85,0.05254901960784314,0.008131937785618715,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.86,0.056589147286821705,0.008923150723427396,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.87,0.05977011494252873,0.008394215440692198,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.88,0.06212121212121212,0.009877579401822196,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.89,0.06367041198501873,0.008783550112028894,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.9,0.06592592592592592,0.008445743889623245,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.91,0.06886446886446887,0.008352933517209808,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.92,0.07028985507246377,0.00909413072319647,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.93,0.07240143369175626,0.011724320597703314,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.9400000000000001,0.07588652482269502,0.009903716343098537,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.9500000000000001,0.07929824561403516,0.010108673888342424,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.96,0.08263888888888889,0.009635025642716392,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.97,0.0852233676975945,0.008204354904682699,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.98,0.0925170068027211,0.00846931945441411,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,0.99,0.09696969696969697,0.006476560290125027,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,clean,0,1.0,0.10333333333333332,0.007071067811865477,5,0.028322123743114002,0.003751950354487442,0.0483333333333333,0.008640183897219877
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.0,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.01,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.02,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.03,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.04,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.05,0.0,0.0,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.06,0.0015873015873015873,0.003549314249999666,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.07,0.0013605442176870747,0.003042269357142571,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.08,0.0035714285714285713,0.005323971374999499,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.09,0.0031746031746031746,0.004732418999999555,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.1,0.003809523809523809,0.003984095364447978,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.11,0.004329004329004329,0.00530192585018004,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.12,0.0047619047619047615,0.0043470044246441755,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.13,0.004395604395604396,0.0040126194689023165,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.14,0.006122448979591836,0.0055890056888282256,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.15,0.006984126984126984,0.005678902799999466,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.16,0.008333333333333333,0.007105557372805549,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.17,0.00784313725490196,0.00668758340969934,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.18,0.009523809523809523,0.007147754542913384,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.19,0.010526315789473684,0.008754009622342346,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.2,0.010952380952380953,0.008003683959034101,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.21,0.010884353741496598,0.007920294420214502,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.22,0.011688311688311689,0.006600844451072254,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.23,0.011180124223602485,0.006313851214069112,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.24,0.01111111111111111,0.0066697366325284176,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.25,0.01180952380952381,0.004742818894471897,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.26,0.012087912087912088,0.0054331124447587285,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.27,0.013051146384479717,0.004060269641347915,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.28,0.012585034013605442,0.003915260011299773,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.29,0.013464696223316914,0.0037444184732319807,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.3,0.013650793650793653,0.003291498627512336,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.31,0.013517665130568356,0.00295474409549483,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.32,0.014285714285714285,0.0040206119303887785,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.33,0.015007215007215007,0.005456759134542289,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.34,0.015406162464985995,0.00641817324223507,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.35000000000000003,0.015510204081632653,0.006637448118449233,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.36,0.015873015873015872,0.006679566758175976,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.37,0.015444015444015444,0.006499037926873925,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.38,0.015789473684210527,0.006666383999133025,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.39,0.01562881562881563,0.0064262258202396885,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.4,0.015714285714285715,0.005976143046671968,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.41000000000000003,0.01626016260162602,0.005258644098802233,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.42,0.017233560090702947,0.005634817977228652,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.43,0.017497231450719825,0.005722263868333916,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.44,0.017965367965367966,0.005757331635614885,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.45,0.0182010582010582,0.00536456798122183,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.46,0.018633540372670808,0.006080403791133919,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.47000000000000003,0.019250253292806486,0.006204381314040478,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.48,0.01984126984126984,0.007748263567367714,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.49,0.020408163265306124,0.007174355228490476,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.5,0.021904761904761906,0.007284313590846835,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.51,0.02315592903828198,0.007539357325186312,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.52,0.02399267399267399,0.0068955496692368855,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.53,0.025336927223719673,0.00642894656603713,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.54,0.025925925925925925,0.006064814414126772,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.55,0.026493506493506493,0.006496391855343403,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.56,0.027380952380952384,0.006403010407148538,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.5700000000000001,0.028070175438596513,0.005954395883443761,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.58,0.029228243021346474,0.0065835205900589356,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.59,0.030347054075867637,0.006241360751955189,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.6,0.03142857142857143,0.0070228005732155385,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.61,0.03263075722092115,0.007372814334499668,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.62,0.03364055299539171,0.007474187788450301,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.63,0.03386243386243386,0.00735554988704633,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.64,0.034375,0.0071444070739034565,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
secondary/exploratory,smids,resnet50,equal_mean_of_7_device_corruptions,1,0.65,0.03560439560439561,0.007676593053438675,5,0.030540055603429556,0.00484423964347822,0.05130952380952377,0.006191620773307542
