analysis_tier,dataset,model,corruption,severity,mean,std,n_replicates,method,metric
secondary/exploratory,smids,resnet50,defocus_blur,1,1.7600000000000002,0.07933753490274609,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,defocus_blur,2,1.7566666666666666,0.08339997335464538,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,defocus_blur,3,1.8013333333333332,0.0746324326281811,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,defocus_blur,4,1.818,0.07755284936380126,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,defocus_blur,5,1.9046666666666667,0.0576194411635518,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,gaussian_noise,1,1.816,0.06853223086013371,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,gaussian_noise,2,1.848,0.09115310685264043,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,gaussian_noise,3,1.8993333333333333,0.10299406671152365,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,gaussian_noise,4,1.9146666666666665,0.11432410069622233,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,gaussian_noise,5,1.9466666666666668,0.10498677165349082,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,illumination,1,1.7646666666666668,0.05620399353150011,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,illumination,2,1.7926666666666669,0.061526868566144054,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,illumination,3,1.8333333333333335,0.04859126579037753,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,illumination,4,1.8699999999999999,0.04847679857416315,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,illumination,5,1.896666666666667,0.04358898943540668,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,jpeg,1,1.7626666666666668,0.09508475751197513,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,jpeg,2,1.8079999999999998,0.10510840964346178,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,jpeg,3,1.8386666666666667,0.10774455387113024,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,jpeg,4,1.8920000000000001,0.10550408101638127,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,jpeg,5,1.9286666666666665,0.0722880042299934,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,motion_blur,1,1.7746666666666666,0.07135980817114228,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,motion_blur,2,1.812,0.07815938132360624,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,motion_blur,3,1.892,0.05776388721914988,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,motion_blur,4,1.9620000000000002,0.03158762064128575,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,motion_blur,5,1.9759999999999998,0.019206480387850507,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,resample,1,1.7766666666666666,0.07691987172809563,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,resample,2,1.7946666666666666,0.07668840271586772,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,resample,3,1.812,0.08532942699392232,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,resample,4,1.8519999999999999,0.09596295581571508,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,resample,5,1.9100000000000001,0.06359594676112976,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,shot_noise,1,1.7386666666666666,0.08977131439880383,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,shot_noise,2,1.7579999999999998,0.10425929215182694,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,shot_noise,3,1.8146666666666669,0.11248703629011361,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,shot_noise,4,1.8293333333333333,0.14042396123485787,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,shot_noise,5,1.8039999999999998,0.1944850751200317,5,aps,conformal_mean_set_size
secondary/exploratory,smids,resnet50,defocus_blur,1,0.898,0.008027729719194836,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,defocus_blur,2,0.8993333333333332,0.011642832797715287,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,defocus_blur,3,0.8939999999999999,0.011879019787470219,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,defocus_blur,4,0.8866666666666667,0.0097182531580755,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,defocus_blur,5,0.8766666666666666,0.007071067811865467,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,gaussian_noise,1,0.8939999999999999,0.021265517210315457,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,gaussian_noise,2,0.8460000000000001,0.024653149449467428,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,gaussian_noise,3,0.5513333333333333,0.05326036675302437,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,gaussian_noise,4,0.39599999999999996,0.03854290538549937,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,gaussian_noise,5,0.3373333333333333,0.019206480387850604,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,illumination,1,0.8993333333333332,0.015347819244295098,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,illumination,2,0.892,0.015383974345619065,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,illumination,3,0.8793333333333333,0.012995725793078622,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,illumination,4,0.8533333333333333,0.007817359599705734,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,illumination,5,0.8093333333333333,0.024540216425741296,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,jpeg,1,0.9053333333333333,0.014259499757471648,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,jpeg,2,0.9026666666666667,0.014981470036162806,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,jpeg,3,0.9013333333333332,0.016431676725154946,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,jpeg,4,0.8633333333333333,0.02068278940998475,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,jpeg,5,0.6359999999999999,0.08555050490142584,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,motion_blur,1,0.8939999999999999,0.010381607668264979,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,motion_blur,2,0.892,0.016599866130651654,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,motion_blur,3,0.8626666666666667,0.005962847939999417,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,motion_blur,4,0.724,0.055547777233257094,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,motion_blur,5,0.5700000000000001,0.049609586887124114,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,resample,1,0.8973333333333333,0.012780193008453795,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,resample,2,0.8986666666666666,0.012823589374447535,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,resample,3,0.8933333333333333,0.011303883305208725,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,resample,4,0.8813333333333333,0.014643921757659174,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,resample,5,0.8160000000000001,0.027223355985460558,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,shot_noise,1,0.8906666666666666,0.017701224063135627,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,shot_noise,2,0.8826666666666666,0.009831920802501762,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,shot_noise,3,0.8273333333333334,0.02152517905461728,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,shot_noise,4,0.5506666666666666,0.04380512400266537,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,shot_noise,5,0.3893333333333333,0.02100264533603117,5,raw_softmax,accuracy
secondary/exploratory,smids,resnet50,defocus_blur,1,0.0449762353698412,0.009207473985999453,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,defocus_blur,2,0.044272757788499165,0.0070909067609223235,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,defocus_blur,3,0.052376397073268854,0.007906899889873614,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,defocus_blur,4,0.04805472141504282,0.012762591841104074,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,defocus_blur,5,0.04320308846235272,0.009715541944040729,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,gaussian_noise,1,0.04651496758063634,0.009227585480361405,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,gaussian_noise,2,0.07918881464004514,0.017733830602329588,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,gaussian_noise,3,0.35654257295529046,0.05035069475557142,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,gaussian_noise,4,0.5508645036617915,0.04918167088576615,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,gaussian_noise,5,0.634493274072806,0.0281781766703113,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,illumination,1,0.04675512397289274,0.005885718115993448,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,illumination,2,0.0493497610290845,0.010229530199116352,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,illumination,3,0.057480596184730504,0.005881380809893222,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,illumination,4,0.06300513339042661,0.005482569967953323,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,illumination,5,0.08486697421471275,0.022326697455062213,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,jpeg,1,0.040066149095694184,0.008315382976862669,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,jpeg,2,0.04076993777354554,0.010199662448456714,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,jpeg,3,0.0368908543984095,0.009816699710608405,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,jpeg,4,0.05405211246013636,0.010330384117418876,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,jpeg,5,0.2341899886926015,0.07642797474479415,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,motion_blur,1,0.048556976219018236,0.008167028327925901,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,motion_blur,2,0.049550048967202484,0.010056165121193065,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,motion_blur,3,0.06248243691523864,0.009442905938114308,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,motion_blur,4,0.13970143926143647,0.05006255708001714,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,motion_blur,5,0.29195142817497244,0.060509861511837765,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,resample,1,0.04962528546651196,0.002980623871799984,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,resample,2,0.052289389272530816,0.009616431211323728,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,resample,3,0.04605090167125062,0.012475279059003395,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,resample,4,0.04661690042416248,0.008982948141307623,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,resample,5,0.08431176986296972,0.010115841569559324,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,shot_noise,1,0.0476935364802678,0.007297407501097836,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,shot_noise,2,0.04946267517407734,0.013058302280546821,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,shot_noise,3,0.0918185152014096,0.027703149337059314,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,shot_noise,4,0.34089863946040466,0.06577951517479402,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,shot_noise,5,0.5415138774315517,0.04722700535598493,5,raw_softmax,ece
secondary/exploratory,smids,resnet50,defocus_blur,1,0.18638526499271388,0.03616759156514859,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,defocus_blur,2,0.19094587266445157,0.03454610506567204,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,defocus_blur,3,0.20486252605915065,0.042806822894746216,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,defocus_blur,4,0.21608130037784576,0.04431621212881731,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,defocus_blur,5,0.25968387722969055,0.05402479391102242,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,gaussian_noise,1,0.20475394725799556,0.02555589390565521,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,gaussian_noise,2,0.23995850086212153,0.034040849077947785,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,gaussian_noise,3,0.2568063348531723,0.03019477876154623,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,gaussian_noise,4,0.16379269361495966,0.028006077479454095,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,gaussian_noise,5,0.10642875134944911,0.036248578232092606,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,illumination,1,0.19073906242847438,0.032378105630629934,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,illumination,2,0.20271408855915066,0.030521230073208887,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,illumination,3,0.22722847163677212,0.03237955077199264,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,illumination,4,0.2589447319507599,0.029599250261565208,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,illumination,5,0.3067513883113861,0.03692835427696515,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,jpeg,1,0.19220344424247737,0.04067941756766213,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,jpeg,2,0.2018406599760055,0.045984207457841514,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,jpeg,3,0.2245868533849716,0.05631158258153396,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,jpeg,4,0.25750336349010466,0.06999702629815871,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,jpeg,5,0.3485437333583832,0.022465335709034025,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,motion_blur,1,0.1945542901754379,0.03905287967512189,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,motion_blur,2,0.21080717146396633,0.04038445337803884,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,motion_blur,3,0.2548442125320434,0.049987910516225226,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,motion_blur,4,0.35835633873939515,0.04515880797877201,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,motion_blur,5,0.3572508871555328,0.04711621943526387,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,resample,1,0.19797532558441158,0.03939343642922792,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,resample,2,0.20241360962390895,0.03921609716388354,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,resample,3,0.20959078371524806,0.041627342705667376,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,resample,4,0.22614091038703918,0.04342644456091623,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,resample,5,0.3121318638324737,0.054729027932950036,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,shot_noise,1,0.1932979643344879,0.02757721674231507,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,shot_noise,2,0.19661885797977444,0.029704765068025146,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,shot_noise,3,0.24321953356266018,0.023007905037844445,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,shot_noise,4,0.2676450610160827,0.05083794461139101,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,shot_noise,5,0.19153406918048857,0.09273940641186852,5,raw_softmax,mean_predictive_entropy
secondary/exploratory,smids,resnet50,defocus_blur,1,0.0483333333333333,0.008640183897219877,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,defocus_blur,2,0.05166666666666664,0.008640183897219867,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,defocus_blur,3,0.0508333333333333,0.009033118078616151,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,defocus_blur,4,0.05333333333333332,0.006846531968814578,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,defocus_blur,5,0.07166666666666663,0.00903311807861617,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,gaussian_noise,1,0.05166666666666662,0.014006446928309699,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,gaussian_noise,2,0.1033333333333333,0.025752561900604078,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,gaussian_noise,3,0.4208333333333333,0.057960115596848126,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,gaussian_noise,4,0.5766666666666667,0.036514837167011066,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,gaussian_noise,5,0.6416666666666667,0.03159531435021481,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,illumination,1,0.05416666666666662,0.007795119555779023,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,illumination,2,0.05666666666666664,0.01045825033167595,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,illumination,3,0.06833333333333332,0.006319062870042961,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,illumination,4,0.0908333333333333,0.011931517552730305,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,illumination,5,0.13833333333333328,0.028012893856619345,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,jpeg,1,0.04416666666666662,0.008122328620674137,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,jpeg,2,0.04249999999999998,0.005432668671002206,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,jpeg,3,0.049166666666666636,0.010785149254620633,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,jpeg,4,0.07916666666666664,0.021850184336878162,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,jpeg,5,0.3125,0.09109671295448102,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,motion_blur,1,0.055833333333333304,0.008122328620674156,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,motion_blur,2,0.0533333333333333,0.008014743359029745,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,motion_blur,3,0.07999999999999999,0.01118033988749895,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,motion_blur,4,0.22249999999999998,0.06099578765055104,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,motion_blur,5,0.40583333333333327,0.06644494379225219,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,resample,1,0.05166666666666664,0.009592387027684437,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,resample,2,0.04999999999999996,0.012147816447594387,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,resample,3,0.048333333333333325,0.010458250331675958,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,resample,4,0.060833333333333274,0.012004050242406592,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,resample,5,0.13833333333333328,0.02173067468400882,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,shot_noise,1,0.053333333333333274,0.0018633899812497932,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,shot_noise,2,0.05249999999999998,0.008122328620674153,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,shot_noise,3,0.12083333333333328,0.026020824993326648,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,shot_noise,4,0.41666666666666663,0.051285556771213235,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,resnet50,shot_noise,5,0.5833333333333333,0.015866193970549808,5,raw_softmax,risk_at_80_coverage
secondary/exploratory,smids,xception,defocus_blur,1,0.9877777777777776,0.0038490017945976103,3,aps,conformal_coverage
secondary/exploratory,smids,xception,defocus_blur,2,0.9899999999999999,0.0,3,aps,conformal_coverage
secondary/exploratory,smids,xception,defocus_blur,3,0.9888888888888888,0.005091750772173173,3,aps,conformal_coverage
secondary/exploratory,smids,xception,defocus_blur,4,0.9833333333333334,0.0057735026918962545,3,aps,conformal_coverage
secondary/exploratory,smids,xception,defocus_blur,5,0.9666666666666667,0.01666666666666662,3,aps,conformal_coverage
secondary/exploratory,smids,xception,gaussian_noise,1,0.9844444444444443,0.011706281947614213,3,aps,conformal_coverage
secondary/exploratory,smids,xception,gaussian_noise,2,0.9155555555555556,0.012619796324000645,3,aps,conformal_coverage
secondary/exploratory,smids,xception,gaussian_noise,3,0.7333333333333334,0.0693621734889494,3,aps,conformal_coverage
secondary/exploratory,smids,xception,gaussian_noise,4,0.6699999999999999,0.02333333333333331,3,aps,conformal_coverage
secondary/exploratory,smids,xception,gaussian_noise,5,0.7000000000000001,0.055677643628300175,3,aps,conformal_coverage
secondary/exploratory,smids,xception,illumination,1,0.9899999999999999,0.0033333333333331883,3,aps,conformal_coverage
secondary/exploratory,smids,xception,illumination,2,0.9866666666666667,0.003333333333333424,3,aps,conformal_coverage
secondary/exploratory,smids,xception,illumination,3,0.9755555555555556,0.0069388866648870205,3,aps,conformal_coverage
secondary/exploratory,smids,xception,illumination,4,0.9644444444444445,0.013471506281091204,3,aps,conformal_coverage
secondary/exploratory,smids,xception,illumination,5,0.9433333333333334,0.010000000000000078,3,aps,conformal_coverage
secondary/exploratory,smids,xception,jpeg,1,0.9866666666666667,0.0066666666666666125,3,aps,conformal_coverage
secondary/exploratory,smids,xception,jpeg,2,0.9833333333333334,0.005773502691896279,3,aps,conformal_coverage
secondary/exploratory,smids,xception,jpeg,3,0.9855555555555554,0.003849001794597586,3,aps,conformal_coverage
secondary/exploratory,smids,xception,jpeg,4,0.98,0.0033333333333331883,3,aps,conformal_coverage
secondary/exploratory,smids,xception,jpeg,5,0.9644444444444445,0.0138777733297742,3,aps,conformal_coverage
secondary/exploratory,smids,xception,motion_blur,1,0.9833333333333331,0.0,3,aps,conformal_coverage
secondary/exploratory,smids,xception,motion_blur,2,0.9855555555555556,0.007698003589194947,3,aps,conformal_coverage
secondary/exploratory,smids,xception,motion_blur,3,0.9655555555555556,0.010183501544346326,3,aps,conformal_coverage
secondary/exploratory,smids,xception,motion_blur,4,0.91,0.0033333333333332993,3,aps,conformal_coverage
secondary/exploratory,smids,xception,motion_blur,5,0.8388888888888889,0.005091750772173152,3,aps,conformal_coverage
secondary/exploratory,smids,xception,resample,1,0.9888888888888889,0.0019245008972986687,3,aps,conformal_coverage
secondary/exploratory,smids,xception,resample,2,0.991111111111111,0.006938886664887234,3,aps,conformal_coverage
secondary/exploratory,smids,xception,resample,3,0.9822222222222222,0.003849001794597586,3,aps,conformal_coverage
secondary/exploratory,smids,xception,resample,4,0.9755555555555556,0.009622504486493865,3,aps,conformal_coverage
secondary/exploratory,smids,xception,resample,5,0.9555555555555556,0.018954135676924527,3,aps,conformal_coverage
secondary/exploratory,smids,xception,shot_noise,1,0.9855555555555554,0.006938886664887052,3,aps,conformal_coverage
secondary/exploratory,smids,xception,shot_noise,2,0.9777777777777777,0.006938886664887072,3,aps,conformal_coverage
secondary/exploratory,smids,xception,shot_noise,3,0.9733333333333333,0.008819171036881832,3,aps,conformal_coverage
secondary/exploratory,smids,xception,shot_noise,4,0.8766666666666666,0.04910306620885412,3,aps,conformal_coverage
secondary/exploratory,smids,xception,shot_noise,5,0.7111111111111111,0.06003085626328931,3,aps,conformal_coverage
secondary/exploratory,smids,xception,defocus_blur,1,1.8711111111111112,0.03079201435678008,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,defocus_blur,2,1.8833333333333335,0.03527668414752767,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,defocus_blur,3,1.982222222222222,0.010715167512214319,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,defocus_blur,4,1.9988888888888887,0.0019245008972989092,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,defocus_blur,5,2.0,0.0,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,gaussian_noise,1,1.8733333333333333,0.01855921454276652,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,gaussian_noise,2,1.9388888888888889,0.038634085890475164,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,gaussian_noise,3,1.9755555555555553,0.03948745698648185,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,gaussian_noise,4,1.9733333333333334,0.046188021535170085,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,gaussian_noise,5,1.978888888888889,0.03656551704867631,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,illumination,1,1.8977777777777778,0.030971910810591863,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,illumination,2,1.9322222222222223,0.025458753860865706,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,illumination,3,1.9622222222222223,0.012619796324000402,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,illumination,4,1.973333333333333,0.005773502691896343,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,illumination,5,1.9811111111111108,0.005091750772173092,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,jpeg,1,1.8977777777777778,0.015396007178390118,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,jpeg,2,1.9088888888888889,0.03168128317640712,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,jpeg,3,1.931111111111111,0.04194352464039298,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,jpeg,4,1.9677777777777778,0.020367003088692607,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,jpeg,5,1.997777777777778,0.0038490017945973375,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,motion_blur,1,1.9166666666666667,0.010000000000000064,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,motion_blur,2,1.9366666666666668,0.008819171036882005,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,motion_blur,3,1.9622222222222223,0.018358568490953575,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,motion_blur,4,1.9988888888888887,0.0019245008972989092,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,motion_blur,5,2.0,0.0,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,resample,1,1.9322222222222223,0.01575271875417532,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,resample,2,1.9722222222222223,0.01503083250940943,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,resample,3,1.99,0.0066666666666663765,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,resample,4,1.997777777777778,0.0038490017945973375,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,resample,5,2.0,0.0,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,shot_noise,1,1.8999999999999997,0.006666666666666821,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,shot_noise,2,1.982222222222222,0.0038490017945973375,3,aps,conformal_mean_set_size
secondary/exploratory,smids,xception,shot_noise,3,2.0,0.0,3,aps,conformal_mean_set_size
