dataset,model,seed,fold,corruption,severity,n_samples,run_id,checkpoint,manifest_sha256,corruption_protocol_sha256,evaluation_git_revision,method,metric,value
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,adaptive_ece,0.0433718870379297
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,brier,0.1851931805894052
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,nll,0.3586350584015534
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,aurc,0.0401607279528132
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,risk_at_80_coverage,0.0583333333333333
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,failure_detection_auroc,0.7914824797843666
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_confidence,0.9184643278811054
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_predictive_entropy,0.2080911398302664
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_mutual_information,0.0034978906562273
smids,resnet50,2028,,motion_blur,1,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,mc_dropout,mean_variation_ratio,0.0142222222222222
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,accuracy,0.87
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,macro_f1,0.8707688588007737
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_0,0.931372549019608
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_1,0.7722772277227723
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,recall_class_2,0.9072164948453608
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,auroc_ovr_macro,0.96617575228932
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,ece,0.0583775248130163
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,adaptive_ece,0.0524858496586481
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,brier,0.1882389352830265
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,nll,0.3548908443072748
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,aurc,0.0355870798288916
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,risk_at_80_coverage,0.0583333333333333
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,failure_detection_auroc,0.8366244228313193
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_confidence,0.9166884422302246
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_predictive_entropy,0.2155311554670334
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,mean_ood_score,0.0833115730091919
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,raw_softmax,shift_detection_auroc,0.5414444444444445
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,accuracy,0.87
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,macro_f1,0.8707688588007737
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_0,0.931372549019608
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_1,0.7722772277227723
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,recall_class_2,0.9072164948453608
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,auroc_ovr_macro,0.9661428471231376
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,ece,0.0369182390968004
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,adaptive_ece,0.0484392165144284
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,brier,0.1859728246028411
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,nll,0.3406800310029627
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,aurc,0.0355218013266217
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,risk_at_80_coverage,0.0583333333333333
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,failure_detection_auroc,0.8370173887415266
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,mean_confidence,0.9033268094062804
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,temperature,mean_predictive_entropy,0.251396119594574
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,accuracy,0.8866666666666667
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,macro_f1,0.8871387483116497
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,recall_class_0,0.931372549019608
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,recall_class_1,0.801980198019802
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,recall_class_2,0.9278350515463918
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,auroc_ovr_macro,0.9676542393684792
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,ece,0.0373511481285095
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,adaptive_ece,0.0429317800203959
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,brier,0.1724306162418337
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,nll,0.3226649347283504
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,aurc,0.0312213208387588
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,risk_at_80_coverage,0.0583333333333333
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,failure_detection_auroc,0.823639982308713
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,mean_confidence,0.903376281261444
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,vector_scaling,mean_predictive_entropy,0.2434292584657669
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,aps,conformal_coverage,0.96
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,aps,conformal_mean_set_size,1.71
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,aurc,0.0483816935251011
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,risk_at_80_coverage,0.0875
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,failure_detection_auroc,0.7597995873857943
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,mean_ood_score,-3.0183658096547457
smids,resnet50,2028,,motion_blur,2,300,20260901T095724Z-32acad62d1,results/checkpoints/smids-resnet50-seed2028-20260901T095724Z-32acad62d1.pt,ce3c1a90df7674579ac807bec9026f805a82e68f96ce8474b4e35c7b1c006da2,f9d825de07eeda22bf294c5ea66def1ea386e7a6d63a1a6281e28948c9b361c8,9a02e9ceb245f560155c373312b7b4a7f9d944a3,energy,shift_detection_auroc,0.5284
